,app_id,"Singleplayer, Adventure","Action, Casual"
9891,1680550,0.0,0.0
9892,1825160,0.0,0.0
9893,1843110,0.0,0.0
9894,1887100,0.0,1.0
9895,1904580,0.0,0.0
9896,1954750,0.0,0.0
9897,1991860,0.0,0.0
9898,2074240,0.0,0.0
9899,2075191,0.0,0.0
9900,2078178,0.0,0.0
9901,2095180,0.0,0.0
9902,2098130,0.0,0.0
9903,2140440,0.0,0.0
9904,2197050,0.0,0.0
9905,2235090,0.0,0.0
9906,2235540,0.0,0.0
9907,12470,0.0,0.0
9908,16730,0.0,1.0
9909,1127070,0.0,0.0
9910,18000,0.0,0.0
9911,42200,0.0,0.0
9912,57300,0.0,0.0
9913,208367,0.0,0.0
9914,208814,0.0,0.0
9915,214250,0.0,1.0
9916,215160,0.0,0.0
9917,217962,0.0,0.0
9918,239200,1.0,0.0
9919,242780,0.0,0.0
9920,250560,0.0,0.0
9921,261510,0.0,0.0
9922,267980,0.0,0.0
9923,279940,0.0,0.0
9924,306690,0.0,0.0
9925,314200,0.0,0.0
9926,323410,0.0,0.0
9927,343930,0.0,0.0
9928,367080,0.0,0.0
9929,386480,0.0,0.0
9930,410900,0.0,0.0
9931,416000,0.0,0.0
9932,420530,1.0,0.0
9933,429530,0.0,0.0
9934,461244,0.0,0.0
9935,468726,0.0,0.0
9936,488920,0.0,0.0
9937,508440,0.0,0.0
9938,509130,0.0,0.0
9939,558242,0.0,0.0
9940,562390,0.0,0.0
9941,577901,0.0,0.0
9942,615730,1.0,0.0
9943,626640,0.0,0.0
9944,630010,0.0,0.0
9945,638070,0.0,0.0
9946,666100,0.0,0.0
9947,705610,0.0,0.0
9948,714010,0.0,0.0
9949,737740,0.0,0.0
9950,776960,0.0,0.0
9951,790520,0.0,0.0
9952,556222,0.0,0.0
9953,806950,0.0,0.0
9954,815460,0.0,0.0
9955,857500,0.0,0.0
9956,865940,0.0,0.0
9957,889710,0.0,0.0
9958,897730,0.0,0.0
9959,917140,0.0,0.0
9960,960310,0.0,0.0
9961,963000,1.0,0.0
9962,976420,0.0,0.0
9963,1000718,0.0,0.0
9964,1009820,0.0,0.0
9965,1027880,0.0,0.0
9966,1072190,0.0,0.0
9967,1082180,0.0,0.0
9968,1083190,0.0,0.0
9969,1084680,0.0,0.0
9970,1110580,0.0,0.0
9971,1120560,1.0,0.0
9972,2013621,0.0,0.0
9973,1158940,0.0,1.0
9974,1160240,0.0,0.0
9975,1162650,0.0,0.0
9976,1216490,0.0,0.0
9977,1261960,0.0,0.0
9978,1264520,0.0,0.0
9979,1282610,0.0,0.0
9980,1309780,0.0,0.0
9981,1315260,0.0,0.0
9982,1329730,0.0,0.0
9983,1347550,0.0,0.0
9984,1351010,0.0,0.0
9985,1353550,0.0,0.0
9986,1353944,0.0,0.0
9987,1363690,0.0,0.0
9988,1371407,0.0,0.0
9989,1384380,0.0,0.0
9990,1413580,0.0,0.0
9991,1417890,1.0,0.0
9992,1459870,0.0,0.0
9993,1542040,0.0,1.0
9994,1617450,0.0,1.0
9995,1619070,0.0,0.0
9996,1622220,0.0,0.0
9997,1640320,0.0,0.0
9998,1648061,0.0,0.0
9999,1687940,0.0,0.0
10000,1773090,0.0,0.0
10001,1782330,0.0,0.0
10002,1796200,0.0,0.0
10003,1798071,0.0,0.0
10004,1798072,0.0,0.0
10005,1798095,0.0,0.0
10006,1804130,0.0,0.0
10007,1812620,0.0,0.0
10008,1847510,0.0,1.0
10009,1883260,0.0,0.0
10010,1899400,0.0,0.0
10011,1911780,0.0,1.0
10012,1942010,0.0,0.0
10013,1951530,0.0,0.0
10014,1967650,0.0,0.0
10015,2113530,0.0,0.0
10016,2190590,0.0,0.0
10017,70,0.0,1.0
10018,34190,0.0,0.0
10019,41600,0.0,0.0
10020,104900,0.0,1.0
10021,111100,0.0,0.0
10022,201804,0.0,0.0
10023,209000,0.0,0.0
10024,237619,0.0,0.0
10025,244062,0.0,0.0
10026,244064,0.0,0.0
10027,247080,0.0,0.0
10028,252070,0.0,0.0
10029,268090,0.0,0.0
10030,280180,0.0,1.0
10031,284890,1.0,0.0
10032,285900,0.0,0.0
10033,303790,0.0,0.0
10034,448540,0.0,0.0
10035,320240,0.0,0.0
10036,323230,0.0,0.0
10037,323670,0.0,0.0
10038,334140,0.0,0.0
10039,346010,0.0,0.0
10040,351250,0.0,0.0
10041,368260,0.0,0.0
10042,370480,0.0,0.0
10043,374410,0.0,0.0
10044,391490,0.0,0.0
10045,420000,0.0,0.0
10046,422920,0.0,0.0
10047,423851,0.0,0.0
10048,436390,0.0,0.0
10049,461510,0.0,0.0
10050,500247,0.0,0.0
10051,530390,0.0,0.0
10052,534550,0.0,0.0
10053,661260,0.0,0.0
10054,555400,0.0,0.0
10055,585080,0.0,0.0
10056,591750,0.0,0.0
10057,638970,0.0,0.0
10058,671090,0.0,1.0
10059,696480,1.0,0.0
10060,702050,0.0,0.0
10061,715670,0.0,0.0
10062,747690,0.0,1.0
10063,754921,0.0,0.0
10064,762914,0.0,0.0
10065,764300,0.0,0.0
10066,785740,0.0,0.0
10067,804644,0.0,0.0
10068,805590,0.0,0.0
10069,811870,0.0,0.0
10070,877360,0.0,0.0
10071,944920,0.0,0.0
10072,957720,0.0,0.0
10073,971430,0.0,0.0
10074,1020030,0.0,0.0
10075,1078420,0.0,0.0
10076,1094520,0.0,0.0
10077,1099585,0.0,0.0
10078,1120304,0.0,0.0
10079,1121560,0.0,0.0
10080,1157640,0.0,0.0
10081,1161421,0.0,0.0
10082,1165750,0.0,0.0
10083,1202052,0.0,0.0
10084,1202055,0.0,0.0
10085,1203350,0.0,0.0
10086,1261970,0.0,0.0
10087,1268040,0.0,0.0
10088,1269810,0.0,0.0
10089,1290260,0.0,0.0
10090,1294970,0.0,0.0
10091,1299330,0.0,0.0
10092,1332990,0.0,0.0
10093,1368910,0.0,0.0
10094,1925310,0.0,0.0
10095,1373510,0.0,1.0
10096,1387460,0.0,0.0
10097,1449260,0.0,0.0
10098,1471410,0.0,0.0
10099,1487680,0.0,0.0
10100,1498940,0.0,0.0
10101,1541260,0.0,0.0
10102,1554600,1.0,0.0
10103,1615010,0.0,0.0
10104,1646390,0.0,0.0
10105,1647900,0.0,0.0
10106,1671590,0.0,0.0
10107,1690010,0.0,0.0
10108,1697590,0.0,0.0
10109,1749910,0.0,0.0
10110,1765990,0.0,0.0
10111,1797930,0.0,0.0
10112,1889930,0.0,1.0
10113,1907150,0.0,0.0
10114,742530,0.0,0.0
10115,1933490,0.0,0.0
10116,1943610,0.0,0.0
10117,1976440,0.0,0.0
10118,2068280,0.0,0.0
10119,2088220,0.0,0.0
10120,2119922,0.0,0.0
10121,2152390,0.0,0.0
10122,2171290,0.0,0.0
10123,2230760,0.0,0.0
10124,2287580,0.0,0.0
10125,20920,0.0,0.0
10126,33950,0.0,0.0
10127,39270,0.0,0.0
10128,40350,0.0,0.0
10129,63700,0.0,0.0
10130,201810,0.0,1.0
10131,219640,0.0,0.0
10132,222555,0.0,0.0
10133,235520,0.0,0.0
10134,265190,0.0,0.0
10135,446040,0.0,0.0
10136,283680,0.0,0.0
10137,290040,0.0,0.0
10138,298600,0.0,0.0
10139,300610,0.0,0.0
10140,319850,0.0,0.0
10141,347400,0.0,0.0
10142,361841,0.0,0.0
10143,366230,0.0,0.0
10144,370460,0.0,0.0
10145,372590,0.0,0.0
10146,374770,0.0,0.0
10147,383930,0.0,0.0
10148,388450,0.0,0.0
10149,388600,0.0,0.0
10150,390720,0.0,0.0
10151,393010,0.0,0.0
10152,395270,1.0,0.0
10153,410990,0.0,0.0
10154,432350,0.0,0.0
10155,442052,0.0,0.0
10156,201274,0.0,0.0
10157,476420,0.0,0.0
10158,488340,0.0,0.0
10159,513780,0.0,0.0
10160,527450,0.0,0.0
10161,569800,0.0,0.0
10162,601150,0.0,1.0
10163,602700,0.0,0.0
10164,606980,0.0,0.0
10165,612210,0.0,0.0
10166,615530,0.0,0.0
10167,674960,0.0,0.0
10168,679110,0.0,1.0
10169,687920,0.0,0.0
10170,756010,0.0,0.0
10171,760640,0.0,0.0
10172,765850,0.0,0.0
10173,805940,0.0,1.0
10174,812800,0.0,0.0
10175,826740,0.0,0.0
10176,1320030,0.0,0.0
10177,868150,0.0,0.0
10178,893610,0.0,0.0
10179,931320,0.0,1.0
10180,934680,0.0,0.0
10181,962130,0.0,1.0
10182,984610,0.0,0.0
10183,1001620,0.0,0.0
10184,1019540,0.0,0.0
10185,1090670,0.0,0.0
10186,1098130,0.0,0.0
10187,1137802,0.0,0.0
10188,1139800,0.0,0.0
10189,1150030,0.0,0.0
10190,1156380,1.0,0.0
10191,1165070,0.0,0.0
10192,1170750,0.0,0.0
10193,1173790,0.0,0.0
10194,1194840,0.0,0.0
10195,1241262,0.0,0.0
10196,1261980,0.0,0.0
10197,1262000,0.0,0.0
10198,20828,0.0,0.0
10199,1284190,0.0,0.0
10200,1287840,0.0,0.0
10201,1292180,0.0,0.0
10202,1295900,0.0,0.0
10203,1322290,1.0,0.0
10204,1344440,0.0,0.0
10205,1380390,0.0,1.0
10206,1390010,0.0,0.0
10207,1394870,0.0,0.0
10208,1446780,0.0,0.0
10209,1450120,0.0,0.0
10210,1462810,0.0,0.0
10211,1495860,0.0,0.0
10212,1498210,0.0,0.0
10213,1498320,0.0,0.0
10214,1545990,0.0,0.0
10215,1604030,0.0,1.0
10216,24679,0.0,0.0
10217,1674980,0.0,0.0
10218,1679290,0.0,0.0
10219,1701120,0.0,0.0
10220,1718640,0.0,0.0
10221,1728700,0.0,0.0
10222,1729250,0.0,0.0
10223,1759440,0.0,0.0
10224,1783760,0.0,0.0
10225,1897380,0.0,0.0
10226,1949475,0.0,0.0
10227,1997630,0.0,0.0
10228,2012010,0.0,0.0
10229,2012500,0.0,0.0
10230,2066110,1.0,0.0
10231,2067920,0.0,0.0
10232,2077380,1.0,0.0
10233,2078158,0.0,0.0
10234,2107860,0.0,0.0
10235,882020,0.0,0.0
10236,2142030,0.0,0.0
10237,2167450,0.0,0.0
10238,3510,0.0,0.0
10239,9480,0.0,1.0
10240,13600,0.0,0.0
10241,39530,0.0,1.0
10242,108710,0.0,1.0
10243,202310,0.0,0.0
10244,214510,0.0,0.0
10245,219200,0.0,0.0
10246,236430,0.0,1.0
10247,245170,0.0,0.0
10248,251230,0.0,0.0
10249,255910,0.0,0.0
10250,263620,0.0,0.0
10251,269770,0.0,0.0
10252,915390,0.0,0.0
10253,272600,0.0,0.0
10254,279720,0.0,0.0
10255,319250,0.0,0.0
10256,327890,0.0,0.0
10257,331690,1.0,0.0
10258,338162,0.0,0.0
10259,347154,0.0,0.0
10260,349100,0.0,0.0
10261,370300,0.0,0.0
10262,377600,0.0,0.0
10263,386560,0.0,0.0
10264,396230,0.0,0.0
10265,404430,0.0,0.0
10266,425720,0.0,0.0
10267,431230,0.0,0.0
10268,447890,0.0,0.0
10269,448080,0.0,0.0
10270,453090,0.0,1.0
10271,494392,0.0,0.0
10272,584141,0.0,0.0
10273,495140,0.0,0.0
10274,528740,0.0,0.0
10275,532750,0.0,0.0
10276,574050,0.0,0.0
10277,617700,0.0,0.0
10278,621923,0.0,0.0
10279,651090,0.0,0.0
10280,671800,0.0,0.0
10281,677160,0.0,0.0
10282,696200,0.0,0.0
10283,710490,0.0,0.0
10284,758870,0.0,0.0
10285,809880,0.0,0.0
10286,812410,0.0,0.0
10287,823940,0.0,0.0
10288,853310,1.0,0.0
10289,861650,0.0,0.0
10290,1018680,0.0,0.0
10291,936780,0.0,0.0
10292,942930,0.0,0.0
10293,955170,0.0,0.0
10294,966400,0.0,0.0
10295,966690,0.0,0.0
10296,979110,0.0,0.0
10297,1007580,0.0,0.0
10298,1013750,0.0,0.0
10299,1029130,0.0,0.0
10300,1030210,0.0,0.0
10301,1037080,0.0,1.0
10302,1043260,0.0,0.0
10303,1056750,0.0,0.0
10304,1087122,0.0,0.0
10305,1108461,0.0,0.0
10306,1116880,0.0,0.0
10307,1144643,0.0,0.0
10308,1229320,0.0,0.0
10309,1262240,0.0,0.0
10310,1277870,0.0,0.0
10311,1279370,0.0,0.0
10312,1321680,0.0,0.0
10313,1341460,0.0,0.0
10314,1353170,0.0,0.0
10315,1378040,0.0,0.0
10316,1399080,0.0,0.0
10317,1408430,0.0,0.0
10318,1430200,0.0,0.0
10319,1449442,0.0,0.0
10320,1450571,0.0,0.0
10321,1499700,0.0,0.0
10322,1560935,0.0,0.0
10323,1577540,0.0,0.0
10324,1599020,1.0,0.0
10325,1638300,0.0,0.0
10326,1681870,0.0,0.0
10327,1704980,0.0,1.0
10328,1742150,0.0,0.0
10329,1779200,0.0,0.0
10330,1793010,0.0,0.0
10331,1866990,0.0,0.0
10332,988160,0.0,0.0
10333,1898680,0.0,0.0
10334,1908761,0.0,0.0
10335,1968650,0.0,0.0
10336,1970580,0.0,0.0
10337,2102680,0.0,0.0
10338,2104790,0.0,0.0
10339,2241030,0.0,0.0
10340,2281600,0.0,0.0
10341,2270,0.0,1.0
10342,34820,0.0,0.0
10343,207570,0.0,0.0
10344,208294,0.0,0.0
10345,208379,0.0,0.0
10346,233470,1.0,0.0
10347,254200,0.0,0.0
10348,254840,0.0,0.0
10349,260230,0.0,0.0
10350,270810,0.0,0.0
10351,329670,0.0,0.0
10352,329860,0.0,0.0
10353,1021790,0.0,0.0
10354,339790,0.0,0.0
10355,349000,0.0,0.0
10356,374300,0.0,0.0
10357,376944,0.0,0.0
10358,387850,0.0,0.0
10359,395239,0.0,0.0
10360,396790,0.0,0.0
10361,434062,0.0,0.0
10362,448194,0.0,0.0
10363,449210,0.0,0.0
10364,457140,0.0,0.0
10365,461160,0.0,0.0
10366,479130,0.0,0.0
10367,512490,0.0,0.0
10368,520850,0.0,0.0
10369,525510,0.0,1.0
10370,526950,0.0,0.0
10371,527230,0.0,0.0
10372,555950,0.0,0.0
10373,562360,0.0,0.0
10374,582980,0.0,0.0
10375,583850,0.0,0.0
10376,606680,0.0,0.0
10377,630830,0.0,0.0
10378,651660,0.0,0.0
10379,658780,0.0,0.0
10380,668430,0.0,0.0
10381,715580,0.0,0.0
10382,768530,0.0,0.0
10383,791180,0.0,0.0
10384,925470,0.0,0.0
10385,938860,0.0,0.0
10386,941300,0.0,0.0
10387,941969,0.0,0.0
10388,948990,1.0,0.0
10389,961660,0.0,0.0
10390,965010,0.0,0.0
10391,972160,0.0,0.0
10392,981430,0.0,0.0
10393,1001370,0.0,0.0
10394,1012980,0.0,0.0
10395,1015050,0.0,0.0
10396,1023550,0.0,0.0
10397,1038400,0.0,0.0
10398,1038630,0.0,0.0
10399,1049940,0.0,0.0
10400,1100180,0.0,0.0
10401,1146510,0.0,0.0
10402,1195270,0.0,0.0
10403,1213210,0.0,0.0
10404,1256230,0.0,0.0
10405,1264880,0.0,0.0
10406,1274820,0.0,0.0
10407,1324780,0.0,0.0
10408,1351080,0.0,0.0
10409,1380630,0.0,1.0
10410,1383570,0.0,0.0
10411,1393420,0.0,0.0
10412,1412950,0.0,0.0
10413,1423900,0.0,0.0
10414,1024950,0.0,0.0
10415,1479390,0.0,0.0
10416,1487770,0.0,1.0
10417,1498140,0.0,0.0
10418,1540430,0.0,0.0
10419,1585440,0.0,0.0
10420,1590700,0.0,0.0
10421,1596310,0.0,0.0
10422,1603980,0.0,0.0
10423,1640310,0.0,0.0
10424,1650860,0.0,1.0
10425,1670550,0.0,0.0
10426,1678430,0.0,1.0
10427,1716390,0.0,0.0
10428,1728690,0.0,0.0
10429,1746520,0.0,0.0
10430,1761870,0.0,0.0
10431,1778791,0.0,0.0
10432,1781690,0.0,0.0
10433,1028420,0.0,0.0
10434,1792010,0.0,0.0
10435,1805200,0.0,0.0
10436,1926630,0.0,0.0
10437,1944060,0.0,0.0
10438,1978010,0.0,0.0
10439,2086380,0.0,0.0
10440,2103710,0.0,0.0
10441,2124380,0.0,0.0
10442,2139350,0.0,0.0
10443,2231410,0.0,0.0
10444,240,0.0,0.0
10445,3590,0.0,0.0
10446,20530,0.0,1.0
10447,50620,0.0,0.0
10448,51030,0.0,0.0
10449,57000,0.0,0.0
10450,73057,0.0,0.0
10451,1150460,0.0,0.0
10452,209230,0.0,0.0
10453,209830,0.0,0.0
10454,218820,0.0,0.0
10455,246620,0.0,0.0
10456,257750,0.0,0.0
10457,276890,0.0,0.0
10458,293061,0.0,0.0
10459,300340,0.0,0.0
10460,304140,0.0,0.0
10461,304530,0.0,1.0
10462,306150,0.0,0.0
10463,313120,0.0,0.0
10464,322170,0.0,0.0
10465,325580,0.0,0.0
10466,332200,1.0,0.0
10467,338140,0.0,0.0
10468,340490,0.0,0.0
10469,342180,0.0,1.0
10470,48231,0.0,0.0
10471,342300,0.0,0.0
10472,346460,0.0,0.0
10473,347600,0.0,0.0
10474,349040,0.0,0.0
10475,361300,0.0,0.0
10476,361990,0.0,0.0
10477,368390,1.0,0.0
10478,418340,0.0,0.0
10479,426050,0.0,0.0
10480,465060,0.0,0.0
10481,465490,0.0,0.0
10482,491950,0.0,0.0
10483,531640,0.0,0.0
10484,544310,0.0,0.0
10485,545980,0.0,0.0
10486,566860,0.0,0.0
10487,573090,0.0,0.0
10488,574270,1.0,0.0
10489,613240,0.0,0.0
10490,622770,0.0,0.0
10491,672271,0.0,0.0
10492,675030,0.0,0.0
10493,682130,0.0,0.0
10494,699780,1.0,0.0
10495,708150,0.0,0.0
10496,718850,0.0,0.0
10497,725480,0.0,0.0
10498,730840,0.0,0.0
10499,788930,0.0,0.0
10500,810380,0.0,0.0
10501,856570,0.0,0.0
10502,867140,0.0,0.0
10503,934930,0.0,0.0
10504,940790,0.0,0.0
10505,959000,0.0,0.0
10506,980610,0.0,0.0
10507,1036580,0.0,0.0
10508,1043000,0.0,0.0
10509,1055880,0.0,0.0
10510,1066850,0.0,0.0
10511,1078320,0.0,0.0
10512,1079210,0.0,0.0
10513,1081120,0.0,0.0
10514,1087427,0.0,0.0
10515,1090390,0.0,0.0
10516,1097130,0.0,0.0
10517,1116060,0.0,0.0
10518,1133070,0.0,0.0
10519,1137750,0.0,0.0
10520,1157940,0.0,0.0
10521,1197710,0.0,0.0
10522,1206060,1.0,0.0
10523,1206600,0.0,1.0
10524,1209131,0.0,0.0
10525,1226010,0.0,0.0
10526,1233100,0.0,0.0
10527,1238103,0.0,0.0
10528,1238104,0.0,0.0
10529,1275640,0.0,0.0
10530,1276540,0.0,0.0
10531,1287920,0.0,0.0
10532,1321270,0.0,0.0
10533,1324130,0.0,0.0
10534,1328660,0.0,0.0
10535,1384780,0.0,0.0
10536,1386780,0.0,0.0
10537,1404850,0.0,0.0
10538,1458153,0.0,0.0
10539,1461050,0.0,0.0
10540,1528990,0.0,0.0
10541,1544020,0.0,1.0
10542,1593040,0.0,0.0
10543,1636344,0.0,0.0
10544,1641940,0.0,0.0
10545,1656420,0.0,0.0
10546,1678250,0.0,0.0
10547,1702260,0.0,0.0
10548,1702330,0.0,0.0
10549,18820,0.0,0.0
10550,1704080,0.0,1.0
10551,1720210,0.0,0.0
10552,1798006,0.0,0.0
10553,1815970,0.0,0.0
10554,1870140,0.0,0.0
10555,1927250,0.0,0.0
10556,1990880,0.0,0.0
10557,1999170,0.0,0.0
10558,2078810,0.0,0.0
10559,2096600,0.0,1.0
10560,2121910,0.0,0.0
10561,2183230,0.0,0.0
10562,2204830,0.0,0.0
10563,2216360,0.0,0.0
10564,2231740,0.0,0.0
10565,2235250,0.0,0.0
10566,35137,0.0,0.0
10567,2272430,0.0,0.0
10568,3480,0.0,0.0
10569,15000,0.0,0.0
10570,32370,0.0,0.0
10571,40980,0.0,0.0
10572,67000,0.0,0.0
10573,94200,0.0,0.0
10574,209460,0.0,0.0
10575,225270,0.0,0.0
10576,247430,0.0,1.0
10577,287960,0.0,0.0
10578,288370,0.0,0.0
10579,293860,0.0,0.0
10580,301180,0.0,0.0
10581,304210,0.0,0.0
10582,328450,0.0,0.0
10583,329460,0.0,0.0
10584,342080,0.0,0.0
10585,354290,0.0,0.0
10586,380660,0.0,0.0
10587,388477,0.0,0.0
10588,412740,0.0,0.0
10589,435790,0.0,0.0
10590,451010,0.0,0.0
10591,466240,0.0,1.0
10592,466551,0.0,0.0
10593,466560,0.0,0.0
10594,513910,1.0,0.0
10595,517630,0.0,1.0
10596,521880,0.0,0.0
10597,580830,0.0,0.0
10598,590380,0.0,0.0
10599,591460,0.0,0.0
10600,600480,0.0,1.0
10601,636480,0.0,0.0
10602,671550,0.0,0.0
10603,2098090,0.0,0.0
10604,690040,0.0,0.0
10605,699080,0.0,0.0
10606,705290,1.0,0.0
10607,711172,0.0,0.0
10608,733140,0.0,0.0
10609,736250,0.0,0.0
10610,751780,0.0,0.0
10611,754530,0.0,0.0
10612,758720,0.0,0.0
10613,762912,0.0,0.0
10614,770100,0.0,0.0
10615,785890,0.0,0.0
10616,786520,0.0,0.0
10617,800620,0.0,0.0
10618,857710,0.0,0.0
10619,875760,0.0,1.0
10620,881320,0.0,0.0
10621,885270,0.0,0.0
10622,894630,0.0,0.0
10623,909080,1.0,0.0
10624,969760,1.0,0.0
10625,972010,0.0,0.0
10626,1010600,0.0,0.0
10627,1052530,0.0,0.0
10628,1069610,0.0,0.0
10629,1076620,0.0,0.0
10630,1079320,0.0,1.0
10631,1101190,0.0,0.0
10632,1149720,0.0,0.0
10633,1177970,0.0,0.0
10634,1178460,0.0,0.0
10635,1184350,0.0,0.0
10636,1187790,0.0,0.0
10637,1196420,0.0,0.0
10638,1201550,0.0,0.0
10639,1210870,0.0,0.0
10640,1218900,0.0,0.0
10641,1242740,0.0,0.0
10642,1247140,0.0,0.0
10643,1257900,0.0,0.0
10644,1307680,0.0,0.0
10645,1319750,0.0,0.0
10646,1325730,0.0,0.0
10647,1347420,0.0,0.0
10648,2133124,0.0,0.0
10649,1393820,0.0,0.0
10650,1416230,0.0,0.0
10651,1438980,0.0,0.0
10652,1443018,0.0,0.0
10653,1472660,0.0,0.0
10654,1503980,0.0,0.0
10655,1524630,0.0,1.0
10656,1538850,1.0,0.0
10657,1611410,0.0,0.0
10658,1619790,0.0,0.0
10659,1640850,0.0,0.0
10660,1687950,0.0,0.0
10661,1715350,0.0,0.0
10662,1801230,0.0,0.0
10663,1815513,0.0,0.0
10664,1824020,0.0,0.0
10665,1963900,0.0,1.0
10666,1968911,0.0,0.0
10667,2007210,0.0,0.0
10668,1636730,0.0,0.0
10669,61600,0.0,0.0
10670,65780,0.0,0.0
10671,214790,0.0,0.0
10672,225000,0.0,0.0
10673,229752,0.0,0.0
10674,233680,0.0,0.0
10675,241600,0.0,0.0
10676,250900,0.0,0.0
10677,251810,0.0,0.0
10678,256070,0.0,0.0
10679,278570,0.0,0.0
10680,286300,0.0,0.0
10681,293740,0.0,0.0
10682,320760,0.0,0.0
10683,331670,0.0,0.0
10684,368890,0.0,0.0
10685,1637330,0.0,0.0
10686,378540,0.0,1.0
10687,403970,0.0,0.0
10688,407310,0.0,0.0
10689,413370,0.0,0.0
10690,418370,0.0,1.0
10691,422900,0.0,0.0
10692,426630,0.0,0.0
10693,431930,0.0,0.0
10694,435910,0.0,0.0
10695,485980,0.0,0.0
10696,494630,0.0,0.0
10697,499120,0.0,0.0
10698,516130,0.0,0.0
10699,531131,0.0,0.0
10700,548420,0.0,0.0
10701,555000,0.0,1.0
10702,570660,0.0,0.0
10703,576980,0.0,0.0
10704,592350,0.0,0.0
10705,609920,0.0,0.0
10706,620210,0.0,0.0
10707,465930,0.0,0.0
10708,632900,0.0,0.0
10709,642803,0.0,0.0
10710,644390,0.0,0.0
10711,646910,0.0,0.0
10712,655290,0.0,0.0
10713,658550,0.0,0.0
10714,695680,0.0,0.0
10715,736420,0.0,0.0
10716,741510,0.0,0.0
10717,752440,0.0,0.0
10718,758771,0.0,0.0
10719,763890,0.0,0.0
10720,768090,0.0,0.0
10721,794340,0.0,0.0
10722,821560,0.0,0.0
10723,824610,0.0,0.0
10724,826630,0.0,0.0
10725,844960,0.0,0.0
10726,850760,0.0,0.0
10727,856880,0.0,0.0
10728,868428,0.0,0.0
10729,877810,1.0,0.0
10730,887780,0.0,0.0
10731,893770,0.0,0.0
10732,895620,0.0,0.0
10733,920210,0.0,0.0
10734,922530,0.0,0.0
10735,939100,0.0,0.0
10736,976120,0.0,0.0
10737,990920,0.0,0.0
10738,1015030,0.0,0.0
10739,1021070,0.0,0.0
10740,1055670,0.0,0.0
10741,1119840,0.0,0.0
10742,1134570,0.0,0.0
10743,1137110,0.0,0.0
10744,1148650,0.0,0.0
10745,1175140,0.0,0.0
10746,1204050,0.0,0.0
10747,1215160,0.0,0.0
10748,468730,0.0,0.0
10749,1215270,0.0,0.0
10750,1242980,0.0,0.0
10751,1254370,0.0,0.0
10752,1297490,0.0,0.0
10753,1304410,0.0,0.0
10754,1361510,0.0,0.0
10755,1395730,0.0,0.0
10756,1404070,0.0,0.0
10757,1456200,0.0,0.0
10758,1461030,0.0,0.0
10759,1464000,0.0,0.0
10760,1485570,0.0,0.0
10761,1490840,0.0,0.0
10762,1491490,0.0,0.0
10763,1497000,0.0,0.0
10764,1505700,0.0,0.0
10765,1508740,0.0,0.0
10766,1530640,0.0,0.0
10767,1530880,0.0,0.0
10768,115120,0.0,0.0
10769,1563780,0.0,0.0
10770,1586600,0.0,0.0
10771,1587810,0.0,0.0
10772,1604380,0.0,0.0
10773,1612780,0.0,0.0
10774,1636340,0.0,0.0
10775,1660290,0.0,0.0
10776,1673190,0.0,0.0
10777,1681510,0.0,0.0
10778,1731270,0.0,0.0
10779,1819180,0.0,0.0
10780,1840490,0.0,0.0
10781,1844060,0.0,1.0
10782,1935940,0.0,0.0
10783,1948120,0.0,0.0
10784,1983900,0.0,0.0
10785,1984790,0.0,0.0
10786,2054680,0.0,0.0
10787,298240,0.0,0.0
10788,2068710,0.0,0.0
10789,2094300,0.0,0.0
10790,2124040,0.0,0.0
10791,2167630,0.0,0.0
10792,2221490,0.0,1.0
10793,2222341,0.0,0.0
10794,2274390,0.0,0.0
10795,320,0.0,1.0
10796,7510,0.0,0.0
10797,16870,0.0,0.0
10798,38420,0.0,0.0
10799,38720,0.0,0.0
10800,212301,0.0,0.0
10801,224820,0.0,0.0
10802,227100,0.0,1.0
10803,228960,0.0,0.0
10804,235600,0.0,1.0
10805,236450,0.0,0.0
10806,243160,0.0,0.0
10807,261640,0.0,1.0
10808,262260,0.0,0.0
10809,267360,0.0,0.0
10810,274700,0.0,0.0
10811,292600,0.0,0.0
10812,321360,0.0,1.0
10813,324810,0.0,1.0
10814,331460,0.0,0.0
10815,347470,0.0,0.0
10816,350810,0.0,0.0
10817,356250,0.0,0.0
10818,401620,0.0,0.0
10819,427100,0.0,0.0
10820,429390,0.0,0.0
10821,433340,0.0,0.0
10822,455050,0.0,0.0
10823,457960,0.0,0.0
10824,459290,0.0,0.0
10825,836811,0.0,0.0
10826,460220,0.0,0.0
10827,483950,0.0,0.0
10828,518040,0.0,0.0
10829,521840,0.0,0.0
10830,535280,0.0,0.0
10831,540880,0.0,0.0
10832,606150,0.0,0.0
10833,618720,1.0,0.0
10834,623700,0.0,0.0
10835,628550,0.0,0.0
10836,638990,0.0,0.0
10837,647570,0.0,0.0
10838,654440,0.0,0.0
10839,680360,0.0,0.0
10840,720760,0.0,0.0
10841,723650,0.0,0.0
10842,745950,0.0,1.0
10843,746580,0.0,0.0
10844,206521,0.0,0.0
10845,750290,1.0,0.0
10846,805550,0.0,0.0
10847,830820,0.0,0.0
10848,896460,0.0,0.0
10849,918820,0.0,0.0
10850,937300,0.0,0.0
10851,948770,0.0,0.0
10852,965320,0.0,0.0
10853,986250,0.0,0.0
10854,1058020,0.0,1.0
10855,1104880,0.0,0.0
10856,1119570,0.0,0.0
10857,1139890,0.0,0.0
